DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;MESAFUERATERMINOS;OBSERVACIONNOVEDADMESA;FECHALLEGADA;SUFRAGANTES;ESTADOSOBRE;TOTALVOTOSURNA;TOTALVOTOSINCINERADOS;CANTIDADFIRMAS;SUFRAGANTESSEGUNE11;TACHADURASBORRONES;OBSERVACIONTACHADURASBORRONES;RECUENTOJURADOS;RECUENTOJURADOSSOLICITADOPOR;RECUENTOSOLICITADOREPRESENTACIONPARTIDO;OBSERVACIONRECONTADA;RECONTADAAUXILIAR;RECONTADAZONAL;RECONTADAMUNICIPAL;RECONTADAGENERAL;RECONTADANACIONAL;EXCLUIDA;MODIFICADA;APELADA
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;11;ESTACIONVILLA;002;01;PRESIDENTE;NO;;;131;BUEN ESTADO;131;0;6;131;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;11;ESTACIONVILLA;003;01;PRESIDENTE;NO;;;51;BUEN ESTADO;51;0;5;51;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;15;ELMANANTIAL;001;01;PRESIDENTE;NO;;;134;BUEN ESTADO;134;0;5;134;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;20;CESPEDES;001;01;PRESIDENTE;NO;;;159;BUEN ESTADO;159;0;6;159;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;20;CESPEDES;002;01;PRESIDENTE;NO;;;20;BUEN ESTADO;20;0;6;20;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;25;FLORESDEMARIA;001;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;25;FLORESDEMARIA;002;01;PRESIDENTE;NO;;;26;BUEN ESTADO;26;0;5;26;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;30;SANROQUE(LASMULAS);001;01;PRESIDENTE;NO;;;155;BUEN ESTADO;155;0;6;155;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;30;SANROQUE(LASMULAS);002;01;PRESIDENTE;NO;;;132;BUEN ESTADO;132;0;6;132;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;001;01;PRESIDENTE;NO;;;170;BUEN ESTADO;170;0;6;170;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;002;01;PRESIDENTE;NO;;;172;BUEN ESTADO;172;0;6;172;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;003;01;PRESIDENTE;NO;;;197;BUEN ESTADO;197;0;6;197;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;004;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;005;01;PRESIDENTE;NO;;;122;BUEN ESTADO;122;0;6;122;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;006;01;PRESIDENTE;NO;;;115;BUEN ESTADO;115;0;6;115;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;33;ALBERTOCABALLERO;007;01;PRESIDENTE;NO;;;33;BUEN ESTADO;33;0;6;33;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;40;RESGUARDOINDIGENAISSAORISTUNA;001;01;PRESIDENTE;NO;;;164;BUEN ESTADO;164;0;6;164;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;40;RESGUARDOINDIGENAISSAORISTUNA;002;01;PRESIDENTE;NO;;;21;BUEN ESTADO;21;0;6;21;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;45;BRASIL1;001;01;PRESIDENTE;NO;;;180;BUEN ESTADO;180;0;6;180;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;45;BRASIL1;002;01;PRESIDENTE;NO;;;25;BUEN ESTADO;25;0;6;25;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;55;PUEBLITODELOSBARRIOS;001;01;PRESIDENTE;NO;;;130;BUEN ESTADO;130;0;6;130;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;55;PUEBLITODELOSBARRIOS;002;01;PRESIDENTE;NO;;;112;BUEN ESTADO;112;0;6;112;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;060;SABANAS DE SAN ANGEL;99;55;PUEBLITODELOSBARRIOS;003;01;PRESIDENTE;NO;;;25;BUEN ESTADO;25;0;6;25;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;001;01;PRESIDENTE;NO;;;194;BUEN ESTADO;194;0;5;194;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;002;01;PRESIDENTE;NO;;;198;BUEN ESTADO;198;0;6;198;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;003;01;PRESIDENTE;NO;;;173;BUEN ESTADO;173;0;6;173;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;004;01;PRESIDENTE;NO;;;222;BUEN ESTADO;222;0;6;222;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;005;01;PRESIDENTE;NO;;;196;BUEN ESTADO;196;0;6;196;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;006;01;PRESIDENTE;NO;;;178;BUEN ESTADO;178;0;6;178;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;007;01;PRESIDENTE;NO;;;182;BUEN ESTADO;182;0;6;182;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;008;01;PRESIDENTE;NO;;;195;BUEN ESTADO;195;0;6;195;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;009;01;PRESIDENTE;NO;;;156;BUEN ESTADO;156;0;6;156;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;010;01;PRESIDENTE;NO;;;123;BUEN ESTADO;123;0;6;123;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;011;01;PRESIDENTE;NO;;;138;BUEN ESTADO;138;0;6;138;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;012;01;PRESIDENTE;NO;;;135;BUEN ESTADO;135;0;6;135;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;013;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;014;01;PRESIDENTE;NO;;;153;BUEN ESTADO;153;0;6;153;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;015;01;PRESIDENTE;NO;;;134;BUEN ESTADO;134;0;6;134;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;016;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;017;01;PRESIDENTE;NO;;;126;BUEN ESTADO;126;0;6;126;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;00;00;PUESTOCABECERAMUNICIPAL;018;01;PRESIDENTE;NO;;;43;BUEN ESTADO;43;0;6;43;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;001;01;PRESIDENTE;NO;;;207;BUEN ESTADO;207;0;6;207;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;002;01;PRESIDENTE;NO;;;201;BUEN ESTADO;201;0;6;201;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;003;01;PRESIDENTE;NO;;;175;BUEN ESTADO;175;0;6;175;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;004;01;PRESIDENTE;NO;;;141;BUEN ESTADO;141;0;6;141;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;005;01;PRESIDENTE;NO;;;115;BUEN ESTADO;115;0;6;115;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;006;01;PRESIDENTE;NO;;;138;BUEN ESTADO;138;0;6;138;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;067;SALAMINA;99;01;GUAIMARO;007;01;PRESIDENTE;NO;;;88;BUEN ESTADO;88;0;6;88;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;001;01;PRESIDENTE;NO;;;189;BUEN ESTADO;189;0;6;189;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;002;01;PRESIDENTE;NO;;;220;BUEN ESTADO;220;0;6;220;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;003;01;PRESIDENTE;NO;;;212;BUEN ESTADO;212;0;6;212;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;004;01;PRESIDENTE;NO;;;162;BUEN ESTADO;162;0;6;162;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;005;01;PRESIDENTE;NO;;;145;BUEN ESTADO;145;0;6;145;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;006;01;PRESIDENTE;NO;;;181;BUEN ESTADO;181;0;6;181;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;007;01;PRESIDENTE;NO;;;227;BUEN ESTADO;227;0;6;227;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;008;01;PRESIDENTE;NO;;;195;BUEN ESTADO;195;0;6;195;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;009;01;PRESIDENTE;NO;;;173;BUEN ESTADO;173;0;6;173;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;010;01;PRESIDENTE;NO;;;188;BUEN ESTADO;188;0;6;188;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;011;01;PRESIDENTE;NO;;;117;BUEN ESTADO;117;0;6;117;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;012;01;PRESIDENTE;NO;;;121;BUEN ESTADO;121;0;6;121;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;013;01;PRESIDENTE;NO;;;127;BUEN ESTADO;127;0;6;127;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;014;01;PRESIDENTE;NO;;;109;BUEN ESTADO;109;0;6;109;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;015;01;PRESIDENTE;NO;;;97;BUEN ESTADO;97;0;6;97;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;016;01;PRESIDENTE;NO;;;96;BUEN ESTADO;96;0;6;96;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;017;01;PRESIDENTE;NO;;;124;BUEN ESTADO;124;0;6;124;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;018;01;PRESIDENTE;NO;;;136;BUEN ESTADO;136;0;6;136;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;019;01;PRESIDENTE;NO;;;88;BUEN ESTADO;88;0;6;88;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;020;01;PRESIDENTE;NO;;;121;BUEN ESTADO;121;0;6;121;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;00;00;PUESTOCABECERAMUNICIPAL;021;01;PRESIDENTE;NO;;;92;BUEN ESTADO;92;0;6;92;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;01;BUENAVISTA;001;01;PRESIDENTE;NO;;;200;BUEN ESTADO;200;0;5;200;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;01;BUENAVISTA;002;01;PRESIDENTE;NO;;;106;BUEN ESTADO;106;0;6;106;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;03;ELCOCO;001;01;PRESIDENTE;NO;;;202;BUEN ESTADO;202;0;6;202;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;03;ELCOCO;002;01;PRESIDENTE;NO;;;87;BUEN ESTADO;87;0;6;87;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;04;ELSEIS;001;01;PRESIDENTE;NO;;;209;BUEN ESTADO;209;0;6;209;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;04;ELSEIS;002;01;PRESIDENTE;NO;;;112;BUEN ESTADO;112;0;6;112;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;05;LAPACHA;001;01;PRESIDENTE;NO;;;193;BUEN ESTADO;193;0;6;193;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;05;LAPACHA;002;01;PRESIDENTE;NO;;;193;BUEN ESTADO;193;0;6;193;NO;;NO;;;POR ERRO DEL CONTEO FINAL EN LA CASILLA CORRESPONDIENTE A LA SUMA TOTAL DE VOTOS SE ESCRIBIERON 5 CUENDO ERAN EN SU TOTALIDAD;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;05;LAPACHA;003;01;PRESIDENTE;NO;;;129;BUEN ESTADO;129;0;6;129;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;05;LAPACHA;004;01;PRESIDENTE;NO;;;41;BUEN ESTADO;41;0;6;41;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;09;LASMARGARITAS;001;01;PRESIDENTE;NO;;;207;BUEN ESTADO;207;0;6;207;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;09;LASMARGARITAS;002;01;PRESIDENTE;NO;;;163;BUEN ESTADO;163;0;6;163;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;09;LASMARGARITAS;003;01;PRESIDENTE;NO;;;74;BUEN ESTADO;74;0;6;74;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;11;MARIAANTONIA;001;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;11;MARIAANTONIA;002;01;PRESIDENTE;NO;;;33;BUEN ESTADO;33;0;6;33;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;13;LOSGALVIS;001;01;PRESIDENTE;NO;;;199;BUEN ESTADO;199;0;6;199;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;13;LOSGALVIS;002;01;PRESIDENTE;NO;;;140;BUEN ESTADO;0;0;6;0;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;13;LOSGALVIS;003;01;PRESIDENTE;NO;;;25;BUEN ESTADO;25;0;6;25;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;14;SANRAFAEL(LANEGRA);001;01;PRESIDENTE;NO;;;195;BUEN ESTADO;195;0;6;195;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;14;SANRAFAEL(LANEGRA);002;01;PRESIDENTE;NO;;;180;BUEN ESTADO;180;0;6;180;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;14;SANRAFAEL(LANEGRA);003;01;PRESIDENTE;NO;;;146;BUEN ESTADO;146;0;6;146;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;14;SANRAFAEL(LANEGRA);004;01;PRESIDENTE;NO;;;87;BUEN ESTADO;87;0;6;87;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;15;SANTAROSA;001;01;PRESIDENTE;NO;;;139;BUEN ESTADO;139;0;6;139;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;15;SANTAROSA;002;01;PRESIDENTE;NO;;;19;BUEN ESTADO;19;0;6;19;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;16;SABANADEPERALEJO;001;01;PRESIDENTE;NO;;;191;BUEN ESTADO;191;0;6;191;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;16;SABANADEPERALEJO;002;01;PRESIDENTE;NO;;;107;BUEN ESTADO;107;0;6;107;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;17;TRONCOSO;001;01;PRESIDENTE;NO;;;193;BUEN ESTADO;193;0;6;193;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;17;TRONCOSO;002;01;PRESIDENTE;NO;;;146;BUEN ESTADO;146;0;6;146;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;17;TRONCOSO;003;01;PRESIDENTE;NO;;;34;BUEN ESTADO;34;0;6;34;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;18;SANVALENTIN;001;01;PRESIDENTE;NO;;;216;BUEN ESTADO;216;0;6;216;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;18;SANVALENTIN;002;01;PRESIDENTE;NO;;;131;BUEN ESTADO;131;0;6;131;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;21;TRONCOSITO;001;01;PRESIDENTE;NO;;;207;BUEN ESTADO;207;0;5;207;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;21;TRONCOSITO;002;01;PRESIDENTE;NO;;;164;BUEN ESTADO;164;0;5;164;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;21;TRONCOSITO;003;01;PRESIDENTE;NO;;;69;BUEN ESTADO;69;0;6;69;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;25;VENERO;001;01;PRESIDENTE;NO;;;177;BUEN ESTADO;177;0;6;177;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;25;VENERO;002;01;PRESIDENTE;NO;;;127;BUEN ESTADO;127;0;6;127;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;070;SAN SEBASTIAN DE BUENAVISTA;99;25;VENERO;003;01;PRESIDENTE;NO;;;27;BUEN ESTADO;27;0;6;27;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;001;01;PRESIDENTE;NO;;;218;BUEN ESTADO;218;0;6;218;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;002;01;PRESIDENTE;NO;;;226;BUEN ESTADO;226;0;5;226;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;003;01;PRESIDENTE;NO;;;158;BUEN ESTADO;158;0;6;158;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;004;01;PRESIDENTE;NO;;;127;BUEN ESTADO;126;0;6;127;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;005;01;PRESIDENTE;NO;;;113;BUEN ESTADO;113;0;6;113;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;073;SAN ZENON;00;00;PUESTOCABECERAMUNICIPAL;006;01;PRESIDENTE;NO;;;66;BUEN ESTADO;66;0;6;66;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;073;SAN ZENON;99;01;ANGOSTURA;001;01;PRESIDENTE;NO;;;130;BUEN ESTADO;130;0;6;130;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
